 model_number num_zones star_age log_dt star_mass log_xmstar log_abs_mdot mass_conv_core conv_mx1_top conv_mx1_bot conv_mx2_top conv_mx2_bot mx1_top mx1_bot mx2_top mx2_bot log_LH log_LHe log_LZ log_Lnuc pp cno tri_alfa epsnuc_M_1 epsnuc_M_2 epsnuc_M_3 epsnuc_M_4 epsnuc_M_5 epsnuc_M_6 epsnuc_M_7 epsnuc_M_8 he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass neutron_rich_core_mass log_Teff log_L log_R log_g v_div_csound_surf log_center_T log_center_Rho log_cntr_P log_cntr_Rho log_cntr_T center_mu center_ye center_abar center_h1 center_he4 center_c12 center_o16 surface_c12 surface_o16 total_mass_h1 total_mass_he4 num_retries num_backups num_iters 
 280 532 3.5890344085639917E+003 1.8287938522230271E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999850399262358E-001 7.3027970558641564E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999850399262358E-001 7.3027970558641564E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2321680263420285E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.2321680263420285E+001 -1.2321680263420285E+001 -3.7618087794287128E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6567698142606000E+000 3.6294076771365362E+000 2.0244230464996948E+000 1.5651345194694166E+000 -9.4499280080013230E-006 6.0420627177971644E+000 -3.4948283632637271E+000 1.0706594916171253E+001 -3.4948283632637271E+000 6.0420627177971644E+000 6.2017330225134371E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059637E-003 9.3604492797742158E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 285 522 3.9483979134574747E+003 1.8667771274394849E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999850399262347E-001 7.7990623073249121E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999850399262347E-001 7.7990623073249121E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.2020041913125315E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.2020041913125315E+001 -1.2020041913125315E+001 -3.6575064659155714E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6587934523526116E+000 3.6335211813054098E+000 2.0224325224001083E+000 1.5691155676685893E+000 -8.5945420583666928E-007 6.0641788051256276E+000 -3.4153657940156745E+000 1.0807241901183950E+001 -3.4153657940156745E+000 6.0641788051256276E+000 6.2019582694197950E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059476E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 290 522 4.3166715680229063E+003 1.8583512961782591E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999850399262336E-001 8.2734248757543971E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999850399262336E-001 8.2734248757543971E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1718432184020445E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.1718432184020445E+001 -1.1718432184020445E+001 -3.5541208639698866E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6606986678140583E+000 3.6457837824564026E+000 2.0247533920527117E+000 1.5644738283633830E+000 9.0140860358766961E-006 6.0866616855043087E+000 -3.3370340249916319E+000 1.0907310365316963E+001 -3.3370340249916319E+000 6.0866616855043087E+000 6.2017347381941312E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059476E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 295 522 4.6491185690682851E+003 1.7948804349059564E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999850399262336E-001 8.6723736913328586E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999850399262336E-001 8.6723736913328586E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1449034238060301E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.1449034238060301E+001 -1.1449034238060301E+001 -3.4618829140784563E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6623701326991096E+000 3.6653220627700871E+000 2.0311796024394506E+000 1.5516214075899051E+000 1.9771132333801504E-005 6.1070568812170070E+000 -3.2681229982931783E+000 1.0996094910594874E+001 -3.2681229982931783E+000 6.1070568812170070E+000 6.2012410597308232E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059468E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 300 522 4.9318649253125368E+003 1.7246730220247553E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999850399262336E-001 8.9813276990727964E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999850399262336E-001 8.9813276990727964E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1219606220863483E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.1219606220863483E+001 -1.1219606220863483E+001 -3.3833897517859576E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6638008165380680E+000 3.6894570957175241E+000 2.0403857512352532E+000 1.5332091099982998E+000 3.0800136763975616E-005 6.1246603472495131E+000 -3.2102985852488577E+000 1.1071192154361556E+001 -3.2102985852488577E+000 6.1246603472495131E+000 6.2010320039605216E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059463E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 305 523 5.1751301597820648E+003 1.6627154715831571E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999850399262336E-001 9.2179032608382261E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999850399262336E-001 9.2179032608382261E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.1020386714367989E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.1020386714367989E+001 -1.1020386714367989E+001 -3.3152665964402942E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6650156319512721E+000 3.7163414923167335E+000 2.0513983187084488E+000 1.5111839750519085E+000 4.1796592620518485E-005 6.1401270104832699E+000 -3.1607861797143548E+000 1.1135970862879216E+001 -3.1607861797143548E+000 6.1401270104832699E+000 6.2008770701866900E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059446E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 310 527 5.3895097708840585E+003 1.6131282066174031E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999834484300876E-001 9.3932002533575942E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999834484300876E-001 9.3932002533575942E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.0842412728449354E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.0842412728449354E+001 -1.0842412728449354E+001 -3.2544419911111326E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6660830849451136E+000 3.7447870696800245E+000 2.0634862014024113E+000 1.4870082096639834E+000 5.1705081528930431E-005 6.1540897313665290E+000 -3.1171100164066674E+000 1.1193495779132187E+001 -3.1171100164066674E+000 6.1540897313665290E+000 6.2006044851939679E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059446E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 315 525 5.5842708215986058E+003 1.5777368767382538E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999824935324000E-001 9.5244946669515151E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999824935324000E-001 9.5244946669515151E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.0678119479713809E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.0678119479713809E+001 -1.0678119479713809E+001 -3.1983162383815046E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6672001290376146E+000 3.7743634310273126E+000 2.0760402938910527E+000 1.4619000246867011E+000 5.8678632914277875E-005 6.1671082861238702E+000 -3.0772646461647852E+000 1.1246316930962873E+001 -3.0772646461647852E+000 6.1671082861238702E+000 6.2004601263345493E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059442E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 320 526 5.7683861479654697E+003 1.5598511260258006E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999815386347135E-001 9.6246067545520686E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999815386347135E-001 9.6246067545520686E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.0520185201023777E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.0520185201023777E+001 -1.0520185201023777E+001 -3.1443806608800283E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6684283896509120E+000 3.8042656416392027E+000 2.0885348779704045E+000 1.4369108565279971E+000 6.2098808216013145E-005 6.1797430358399685E+000 -3.0393560429920097E+000 1.1296865259099190E+001 -3.0393560429920097E+000 6.1797430358399685E+000 6.2005596412947039E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059433E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 325 530 5.9480872571716391E+003 1.5547649224796758E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999796288393383E-001 9.7015603158117913E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999796288393383E-001 9.7015603158117913E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.0363597875208454E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.0363597875208454E+001 -1.0363597875208454E+001 -3.0909172420156708E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6697450818147321E+000 3.8335475969335278E+000 2.1005424712899252E+000 1.4128956698889559E+000 6.1535496372769994E-005 6.1923919584357909E+000 -3.0021127494121349E+000 1.1346810948312754E+001 -3.0021127494121349E+000 6.1923919584357909E+000 6.2007065182714849E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059420E-003 9.3604492797742141E-003 1.0500000000000004E+001 4.1995530354712312E+000 0 0 3 
 330 543 6.1270371807342499E+003 1.5550319515069209E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999796288393406E-001 9.7630610411259700E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999796288393406E-001 9.7630610411259700E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.0205606544053824E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.0205606544053824E+001 -1.0205606544053824E+001 -3.0369858926262804E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6712855619287388E+000 3.8619491585554968E+000 2.1116622918728969E+000 1.3906560287230127E+000 5.6923509563314440E-005 6.2052781301981064E+000 -2.9648067188665044E+000 1.1397098767161179E+001 -2.9648067188665044E+000 6.2052781301981064E+000 6.2006761875598149E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059420E-003 9.3604492797742141E-003 1.0500000000000002E+001 4.1995530354712312E+000 0 0 3 
 335 560 6.3081307420150433E+003 1.5614726687144906E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9999786739416519E-001 9.8132231538377845E-001 0.0000000000000000E+000 0.0000000000000000E+000 9.9999786739416519E-001 9.8132231538377845E-001 0.0000000000000000E+000 0.0000000000000000E+000 -1.0044078164999076E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -1.0044078164999076E+001 -1.0044078164999076E+001 -2.9818588259847026E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6730782419219379E+000 3.8887770298508899E+000 2.1214908675341952E+000 1.3709988774004156E+000 5.0117885522295364E-005 6.2185863507500798E+000 -2.9268864683570630E+000 1.1448470181531226E+001 -2.9268864683570630E+000 6.2185863507500798E+000 6.2004735147330814E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059411E-003 9.3604492797742141E-003 1.0500000000000002E+001 4.1995530354712303E+000 0 0 3 
 340 569 6.4911432391430926E+003 1.5602980515080873E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9512420695676107E-001 9.8550317889634409E-001 9.9999786739416530E-001 9.9671499401212227E-001 9.9512420695676107E-001 9.8550317889634409E-001 9.9999786739416530E-001 9.9671499401212227E-001 -9.8797054218247151E+000 -9.8999999999999986E+001 -2.5587549631438399E+001 -9.8797054218247151E+000 -9.8797054218247151E+000 -2.9257679591678659E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6756474667416770E+000 3.9163853143793399E+000 2.1301565601589423E+000 1.3536674921509220E+000 5.0965014534827563E-005 6.2322718615256658E+000 -2.8884593795358424E+000 1.1500767042519362E+001 -2.8884593795358424E+000 6.2322718615256658E+000 6.2003246446370197E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059403E-003 9.3604492797742141E-003 1.0500000000000002E+001 4.1995530354712303E+000 0 0 4 
 345 573 6.6470445920463608E+003 1.4638876962624765E+000 1.5000000000000000E+001 3.4474769709615863E+001 -9.8999999999999986E+001 0.0000000000000000E+000 9.9493789904695895E-001 9.8702510910947006E-001 9.9999796288393394E-001 9.9889799108316080E-001 9.9493789904695895E-001 9.8702510910947006E-001 9.9999796288393394E-001 9.9889799108316080E-001 -9.7384307998187509E+000 -9.8999999999999986E+001 -2.5587549631438399E+001 -9.7384307998187509E+000 -9.7384307998187509E+000 -2.8775671109237976E+001 -9.8999999999999986E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 -2.0000000000000000E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 3.6800621892629488E+000 3.9413241041726188E+000 2.1337965100130387E+000 1.3463875924427289E+000 4.9963417829725506E-006 6.2441462330702011E+000 -2.8555527196899892E+000 1.1545735982767100E+001 -2.8555527196899892E+000 6.2441462330702011E+000 6.2002168471295627E-001 8.5000496627254207E-001 1.2966439686859805E+000 7.0000000000000007E-001 2.7997020236474890E-001 3.4416073257059789E-003 9.3604492797742141E-003 3.4416073257059390E-003 9.3604492797742141E-003 1.0500000000000002E+001 4.1995530354712303E+000 0 0 3 
